NA	0.037207	-0.029000	0.018947	-0.010728	-0.034454	0.012711	-0.037135	-0.029398	-0.043218	-0.043377	-0.009399	0.040993	-0.052731	-0.030521	0.006951	-0.025997	-0.034354	-0.023401	-0.017545	-0.023844	-0.051176	0.032470	-0.033025	-0.009278	0.021024	0.021374	0.011615	0.013652	-0.026414	-0.035369	-0.055237	0.006486	0.020235	-0.010434	-0.005533	-0.009233	0.004634	0.039479	0.015775	0.013273	0.013983	0.026989	0.011308	0.019765	0.022379	0.034876	0.061009	-0.004017	-0.047163	-0.010549	0.001010	0.008996	0.009621	0.061455	0.030435	0.000257	0.026573	0.029587	0.011668	-0.000234	-0.029066	0.035102	0.035009	-0.001672	0.021599	0.028955	0.043152	-0.027086	0.063722	-0.015196	0.053429	0.007232	-0.051813	0.039388	-0.007739	0.007983	0.009171	0.041300	0.003580	-0.018693	-0.019868	0.016661	0.021285	-0.079374	-0.007824	-0.009465	0.003216	-0.018702	0.008176	-0.034100	-0.037860	-0.010225	-0.002789	0.021943	-0.032323	-0.005481	
0.037207	NA	-0.014194	-0.042538	0.011910	-0.021528	0.017868	-0.061216	-0.017375	-0.026221	0.014513	0.038294	-0.029916	-0.030259	0.011592	-0.012543	0.006885	0.024075	0.000117	0.039566	-0.033452	0.005398	-0.016765	0.011416	-0.002648	0.082754	0.008147	-0.023526	0.026951	-0.012452	-0.028398	-0.000689	-0.040226	-0.028092	0.009580	-0.041872	0.005974	-0.026102	-0.016724	0.062380	-0.001606	-0.041270	-0.042127	0.007398	0.035279	-0.004262	-0.041610	0.038317	0.021253	0.011189	0.014371	0.001499	-0.029718	0.003829	0.040847	0.027535	0.023518	-0.016152	-0.016081	0.033322	-0.004166	0.015171	-0.023977	0.010510	-0.019030	0.016700	0.024538	0.023033	0.031703	0.021414	-0.003728	-0.004870	-0.012064	-0.020024	0.012715	-0.028192	-0.010925	-0.003718	-0.040366	0.012950	0.040615	0.045833	0.060568	-0.004340	0.046688	-0.021863	0.017428	-0.048970	0.011237	-0.028157	-0.032838	0.006761	0.003898	-0.005548	0.005666	-0.066945	0.022677	
-0.029000	-0.014194	NA	-0.018074	0.019539	0.051795	0.031107	-0.003400	0.007486	0.015243	-0.020086	0.047577	-0.006579	0.002869	0.001452	-0.009720	0.038961	-0.004652	0.023309	0.063454	0.018149	0.030751	0.000124	0.012628	0.030469	-0.009425	0.002672	0.010699	-0.011079	0.012171	0.034879	0.062535	0.037022	0.003380	0.017199	0.022111	0.008988	0.018771	-0.033420	-0.018533	-0.018340	-0.035038	0.025857	-0.052192	-0.059155	-0.016772	-0.041600	-0.039573	0.000280	-0.027356	-0.023476	-0.002026	-0.027928	-0.014775	-0.022032	-0.013082	-0.050746	-0.027260	-0.008596	0.000458	-0.007786	-0.077213	-0.013553	-0.006425	-0.005269	0.010711	-0.034082	-0.008767	-0.016271	0.050451	0.054605	-0.003236	-0.016339	0.025140	0.005557	-0.044553	-0.017481	0.033491	0.052729	-0.045425	0.036485	0.000345	0.023001	-0.027038	0.015157	-0.018489	-0.001824	-0.005388	-0.020939	0.009209	0.045633	0.022594	-0.028000	0.008964	-0.030531	0.008199	0.043416	
0.018947	-0.042538	-0.018074	NA	-0.014935	0.064822	-0.018285	0.048013	-0.035539	-0.012734	0.000130	0.030341	0.016483	0.012466	0.031159	0.057417	0.063665	-0.013330	0.005840	-0.019972	-0.060435	-0.062581	0.030548	-0.008757	0.010989	-0.048109	-0.029104	-0.063983	-0.028318	0.050502	-0.023592	-0.006648	-0.065850	-0.004311	0.021482	-0.011126	-0.024190	0.065136	-0.014533	-0.008061	-0.013364	0.037453	0.036516	0.023567	-0.007912	-0.018704	0.020147	0.057347	-0.019859	0.020023	-0.069113	-0.006301	-0.022605	0.018553	-0.004777	0.011680	-0.026736	-0.032329	0.045154	-0.043504	-0.001002	0.018525	0.005327	-0.035303	-0.001023	-0.001197	-0.048582	-0.019693	0.000905	-0.029646	0.019240	0.008653	0.007258	-0.000758	0.001366	0.075395	-0.022296	-0.014922	0.004352	0.010584	-0.038842	0.006221	-0.013956	-0.025831	-0.030984	0.085540	-0.018801	0.015952	0.060030	-0.040161	0.052105	-0.049523	0.010437	0.023197	0.024454	0.028710	0.003279	
-0.010728	0.011910	0.019539	-0.014935	NA	-0.053462	0.010010	-0.048859	0.031011	-0.011136	-0.021363	-0.000743	-0.018816	-0.016624	-0.051488	0.014276	0.000030	-0.020700	-0.004231	0.029776	0.000226	0.037380	-0.034833	0.008575	-0.036115	-0.054914	0.029494	0.057267	-0.055767	-0.040064	0.052050	-0.035759	0.013604	-0.001584	0.059054	0.005638	0.025020	-0.000405	-0.024930	0.012526	-0.002787	-0.021812	-0.000759	0.029693	0.042088	0.035762	-0.040081	-0.007475	0.027906	-0.004301	-0.038840	-0.006286	0.007124	0.003507	-0.038291	-0.021533	0.063659	0.037240	0.017193	-0.081854	0.008931	0.010815	-0.012184	-0.018018	0.017326	0.003146	0.009495	-0.014273	-0.014575	0.023668	0.028196	0.002472	0.007553	-0.001739	0.041783	0.011480	0.014065	0.033729	-0.028089	0.029661	-0.042840	-0.061927	-0.002370	0.041785	0.026146	-0.015017	-0.042207	0.015952	-0.008690	0.029110	-0.016375	0.033478	-0.015983	0.006284	0.080193	-0.032229	-0.005051	
-0.034454	-0.021528	0.051795	0.064822	-0.053462	NA	-0.001392	0.026910	-0.012761	-0.021884	-0.026268	-0.028364	-0.002185	-0.077325	0.070084	0.032440	0.038191	0.012572	0.031018	0.052744	-0.030145	0.002510	0.051386	-0.000185	0.078922	-0.001711	0.038632	-0.045431	-0.011664	0.021609	0.003129	0.036942	-0.019352	-0.022352	0.018183	0.032739	-0.006597	0.017827	-0.016073	-0.041675	0.000017	-0.033354	-0.013768	0.006939	-0.021981	0.025742	0.026329	-0.006112	-0.034513	0.026022	-0.027192	-0.031226	-0.027129	-0.007980	0.031399	-0.009889	-0.007664	-0.045192	0.051348	-0.038911	-0.038004	-0.045360	-0.005975	-0.017974	0.003142	-0.006219	-0.029069	-0.010478	-0.014518	-0.020117	0.003276	0.009093	-0.008093	0.012127	-0.004389	-0.019074	-0.043225	0.003019	0.077874	-0.009309	0.015982	-0.013675	-0.035870	-0.032120	-0.003964	0.026924	0.001334	0.063854	0.034733	0.021938	0.071238	-0.014091	-0.082016	0.001552	-0.012116	0.044716	0.001715	
0.012711	0.017868	0.031107	-0.018285	0.010010	-0.001392	NA	-0.015519	0.012313	-0.019847	0.005760	-0.055319	0.019903	0.001535	0.026176	-0.034254	0.036183	-0.025925	-0.002981	-0.004091	-0.036444	0.002036	0.039950	0.007604	-0.030173	-0.022251	-0.007481	-0.003526	-0.012622	-0.031051	0.002239	0.012284	-0.004097	0.031734	-0.001703	0.007494	-0.016247	-0.016288	0.033608	-0.028470	0.019822	0.005458	0.013343	0.027197	0.000120	0.012781	-0.002742	0.006334	0.017680	0.026987	-0.026819	0.001974	-0.021048	-0.050567	-0.041270	-0.005285	-0.005815	-0.003571	-0.008936	0.016397	0.076739	0.053482	0.021422	0.023047	0.011532	-0.008531	-0.007928	0.022394	0.004386	0.046154	0.039418	-0.041093	0.025611	-0.030832	-0.026560	-0.014172	-0.000469	0.020180	-0.003480	0.015526	0.001943	-0.003181	-0.011137	-0.002050	-0.023754	0.011021	-0.021356	-0.007722	-0.068771	-0.022810	-0.069924	0.044470	0.007519	0.007854	-0.043350	0.024473	0.040437	
-0.037135	-0.061216	-0.003400	0.048013	-0.048859	0.026910	-0.015519	NA	-0.049111	-0.017542	0.004562	0.011421	-0.029368	-0.033072	0.060659	-0.041651	0.039329	0.040242	-0.013919	0.048329	0.023958	0.025139	-0.020924	-0.015672	0.031458	-0.007036	0.018615	0.010788	0.018718	0.028427	-0.002280	-0.014572	0.012690	-0.027070	-0.036975	-0.002738	0.007101	-0.029449	0.047971	-0.026073	0.045458	0.033588	0.001034	0.003339	0.013281	-0.005333	0.062781	0.068353	-0.075324	0.004051	0.024242	-0.025058	-0.027882	0.031232	-0.033889	-0.042804	0.008503	-0.029323	-0.013955	0.039551	0.002135	0.019145	-0.009041	0.002317	0.022545	0.020727	-0.002930	0.000355	-0.012378	-0.060208	-0.002514	0.007706	-0.042356	0.027448	0.047441	0.032271	0.019817	-0.015610	-0.007417	0.016680	0.005927	0.014396	0.017388	-0.014082	-0.002917	0.043707	-0.025990	0.001201	-0.033458	-0.016590	-0.013585	-0.040670	0.009367	0.011480	-0.065835	-0.000834	-0.018410	
-0.029398	-0.017375	0.007486	-0.035539	0.031011	-0.012761	0.012313	-0.049111	NA	0.044982	-0.021184	-0.018056	0.002170	0.029754	0.004446	-0.008020	-0.006414	0.043994	0.024081	0.023399	0.032604	-0.032873	0.004965	0.020132	-0.007576	0.013258	-0.012938	0.067277	0.022736	0.015063	-0.018326	0.000734	-0.007127	0.018448	0.038968	0.029892	0.048830	-0.026905	0.005584	-0.002362	-0.012142	-0.033280	-0.022804	-0.003839	0.010694	0.023597	-0.043141	-0.002246	0.052971	-0.037172	0.008712	0.015461	-0.041644	-0.009907	-0.027881	-0.034310	0.024292	0.046683	0.010322	-0.044304	-0.014860	0.028721	0.001874	-0.022215	0.023425	0.023526	-0.005474	0.012380	-0.018302	-0.011636	-0.024291	0.030675	-0.045471	-0.036951	0.037079	0.032527	-0.053627	0.047879	0.010869	-0.054641	-0.045431	0.019289	-0.001268	-0.015201	0.029229	-0.050441	-0.015398	0.000831	-0.044086	0.055184	0.055387	-0.025509	0.032770	-0.006140	-0.024096	0.012972	-0.039618	
-0.043218	-0.026221	0.015243	-0.012734	-0.011136	-0.021884	-0.019847	-0.017542	0.044982	NA	-0.018686	-0.029259	0.017245	-0.025780	0.012317	0.030372	-0.020102	0.001550	0.000600	-0.000333	0.042195	-0.028273	-0.027343	-0.026615	-0.052891	0.002711	-0.016037	0.004855	-0.004064	0.012757	-0.016883	-0.024880	-0.024389	0.025487	-0.025089	0.001212	-0.000332	-0.026367	0.116009	-0.008524	0.034709	0.046897	0.007846	0.068358	-0.002933	-0.037164	-0.008231	-0.006609	0.010737	0.026501	0.018477	-0.002078	0.027268	-0.031087	0.045533	0.003498	0.028246	0.027161	-0.052390	-0.022190	0.036139	-0.068179	0.005271	0.007217	-0.038078	0.007775	0.030658	0.038560	0.012654	0.056680	-0.010625	0.004030	0.017023	-0.039531	0.004206	-0.022291	0.016470	0.020864	-0.028270	0.000999	-0.016730	0.008603	0.018498	-0.018056	-0.003550	-0.047511	-0.025159	-0.056385	-0.010105	0.029874	-0.035063	0.021362	0.056468	0.031313	0.014767	0.009226	-0.008996	
